Responsibility Key,Responsibility,Requirement Key,Requirement,bert_score_precision,soft_similarity,word_movers_distance,deberta_entailment_score,bert_score_precision_cat,soft_similarity_cat,word_movers_distance_cat,deberta_entailment_score_cat
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.0,Insurance or financial services industry experience a plus (not required),0.7844427824020386,0.10174833983182907,4.795831523312719,0.002718689851462841,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8471852540969849,0.4048040509223938,3.4641016151377544,0.14512541890144348,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8401188850402832,0.21544420719146729,4.0,0.014032604172825813,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.829614520072937,0.11836965382099152,4.242640687119285,0.0002001153043238446,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.1,3-5 years of work experience preferred,0.824974775314331,0.19998247921466827,3.4641016151377544,0.0006042527966201305,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8328942656517029,0.12014101445674896,4.795831523312719,0.13686242699623108,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8470945358276367,0.27113020420074463,3.872983346207417,0.2934574782848358,Medium,Medium,High,Medium
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.829166054725647,0.10405267775058746,3.872983346207417,0.01777607575058937,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8310104012489319,0.10025616735219955,4.69041575982343,0.01093920785933733,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8473548889160156,0.1942586749792099,4.123105625617661,0.3380245864391327,Medium,Low,Medium,Medium
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.821509599685669,0.11482935398817062,3.605551275463989,0.0333421416580677,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.803787112236023,0.34287959337234497,3.605551275463989,0.0012128726812079549,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.8385505676269531,0.07689977437257767,3.7416573867739413,0.09005314856767654,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.8439928293228149,0.20248070359230042,3.872983346207417,0.017634397372603416,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.0,Insurance or financial services industry experience a plus (not required),0.803787112236023,0.34287959337234497,3.605551275463989,0.0012128726812079549,Medium,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8559566736221313,0.472695529460907,2.8284271247461903,0.0556904673576355,High,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8508486747741699,0.12892499566078186,3.7416573867739413,0.01598290167748928,High,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8368608951568604,0.10381101071834564,4.0,0.00019202053954359144,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.1,3-5 years of work experience preferred,0.8358879089355469,0.1825498640537262,3.1622776601683795,0.0005410677986219525,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8382902145385742,0.059225983917713165,4.58257569495584,0.10604367405176163,Medium,Low,Medium,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8487944602966309,0.28823181986808777,3.605551275463989,0.28715837001800537,Medium,Medium,High,Medium
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.8365166187286377,0.026209071278572083,3.605551275463989,0.02193206176161766,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8387812376022339,0.0777304396033287,4.47213595499958,0.014813179150223732,Medium,Low,Medium,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8480936288833618,0.2223077416419983,3.872983346207417,0.16818273067474365,Medium,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8412730097770691,0.12897764146327972,3.3166247903554,0.00822793785482645,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.8188918828964233,0.25999024510383606,3.3166247903554,0.0011582165025174618,Medium,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.8398209810256958,-0.0008939951658248901,3.4641016151377544,0.15865471959114075,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.8559116721153259,0.17219358682632446,3.605551275463989,0.09962456673383713,High,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.0,Insurance or financial services industry experience a plus (not required),0.8188918828964233,0.25999024510383606,3.3166247903554,0.0011582165025174618,Medium,Medium,High,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.796186089515686,0.3847527801990509,5.744562646538029,0.24645614624023438,Medium,Medium,Medium,Medium
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.786399781703949,0.20049527287483215,6.244997998398398,0.02615707367658615,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.7862285375595093,0.19293025135993958,6.4031242374328485,0.0003034489636775106,Medium,Low,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.1,3-5 years of work experience preferred,0.7752338647842407,0.173864483833313,5.916079783099616,0.001140809734351933,Medium,Low,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.7912769913673401,0.16331177949905396,6.782329983125268,0.17611704766750336,Medium,Low,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8094998002052307,0.3438800573348999,5.656854249492381,0.12157795578241348,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.7987602353096008,0.23122280836105347,6.164414002968976,0.4027758538722992,Medium,Medium,Medium,Medium
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.7949756383895874,0.10499227046966553,6.708203932499369,0.018744351342320442,Medium,Low,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8055472373962402,0.12388529628515244,6.324555320336759,0.3598971366882324,Medium,Low,Medium,Medium
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.7814426422119141,0.23795275390148163,6.0,0.0026834711898118258,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.7597241401672363,0.25018367171287537,6.0,0.0015259130159392953,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.7885580658912659,0.04729745164513588,6.082762530298219,0.25255829095840454,Medium,Low,Medium,Medium
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.7901156544685364,0.1593514382839203,6.164414002968976,0.0015375267248600721,Medium,Low,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.0,Insurance or financial services industry experience a plus (not required),0.7597241401672363,0.25018367171287537,6.0,0.0015259130159392953,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8338819742202759,0.27459871768951416,3.4641016151377544,0.05214816704392433,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8222489953041077,0.17385131120681763,4.0,0.007367449812591076,Medium,Low,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8148650527000427,0.1032337173819542,4.242640687119285,0.000241366375121288,Medium,Low,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.1,3-5 years of work experience preferred,0.8163809776306152,0.1995728611946106,3.4641016151377544,0.0015864672604948282,Medium,Low,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8193625807762146,0.015866432338953018,4.795831523312719,0.1427500694990158,Medium,Low,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8299404382705688,0.21973355114459991,3.872983346207417,0.1061229333281517,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.8198378086090088,0.18297070264816284,3.872983346207417,0.014750602655112743,Medium,Low,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8225126266479492,0.10875341296195984,4.69041575982343,0.022753462195396423,Medium,Low,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8289214372634888,0.07532335072755814,4.123105625617661,0.19342277944087982,Medium,Low,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8185986280441284,0.13654346764087677,3.605551275463989,0.011495144106447697,Medium,Low,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.8046669363975525,0.31480175256729126,3.605551275463989,0.0039688944816589355,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.8172730207443237,0.005567923188209534,3.7416573867739413,0.15898171067237854,Medium,Low,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.8260122537612915,0.2068357914686203,3.872983346207417,0.0023125270381569862,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.0,Insurance or financial services industry experience a plus (not required),0.8046669363975525,0.31480175256729126,3.605551275463989,0.0039688944816589355,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.828837513923645,0.45644551515579224,3.3166247903554,0.04710692539811134,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8157113194465637,0.3603065013885498,4.123105625617661,0.005022644530981779,Medium,Medium,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8084192276000977,0.1692902147769928,4.358898943540674,0.000773838022723794,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.1,3-5 years of work experience preferred,0.8137059807777405,0.22559338808059692,3.605551275463989,0.0016623601550236344,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8092804551124573,0.10787102580070496,4.898979485566356,0.07047507166862488,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8257074952125549,0.2130270004272461,4.0,0.08114717155694962,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.8110416531562805,0.16536468267440796,4.0,0.0301614198833704,Medium,Low,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8134476542472839,0.14039671421051025,4.795831523312719,0.009111517108976841,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8258863687515259,0.17174114286899567,4.242640687119285,0.10411151498556137,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8094062805175781,0.14822585880756378,3.7416573867739413,0.0097329281270504,Medium,Low,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.7851682901382446,0.27695712447166443,3.7416573867739413,0.001525575527921319,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.8115602731704712,-0.027217349037528038,3.872983346207417,0.1509922295808792,Medium,Low,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.814378559589386,0.25902047753334045,4.0,0.0014671320095658302,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.0,Insurance or financial services industry experience a plus (not required),0.7851682901382446,0.27695712447166443,3.7416573867739413,0.001525575527921319,Medium,Medium,High,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8149883151054382,0.15796810388565063,4.58257569495584,0.026253188028931618,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8137716054916382,0.12540769577026367,5.0,0.006942884996533394,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8165261745452881,0.212339848279953,5.196152422706632,0.00026578412507660687,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.1,3-5 years of work experience preferred,0.8109180331230164,0.11358389258384705,4.58257569495584,0.0015702644595876336,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8242824077606201,-0.027631478384137154,5.656854249492381,0.051590271294116974,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8285833597183228,0.13379347324371338,4.898979485566356,0.1419488936662674,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.81401526927948,0.07231767475605011,4.898979485566356,0.009137721732258797,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8274335861206055,0.12079305201768875,5.5677643628300215,0.005618258845061064,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8368700742721558,0.1013285368680954,5.0990195135927845,0.1229097992181778,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8159714937210083,0.031583093106746674,4.69041575982343,0.003988344222307205,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.7896254062652588,0.21539774537086487,4.898979485566356,0.0013301711296662688,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.828867495059967,0.016186073422431946,4.795831523312719,0.17400115728378296,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.8251321911811829,0.12904872000217438,4.898979485566356,0.000924173800740391,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.0,Insurance or financial services industry experience a plus (not required),0.7896254062652588,0.21539774537086487,4.898979485566356,0.0013301711296662688,Medium,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8317910432815552,0.2175704389810562,3.4641016151377544,0.036426641047000885,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8345212936401367,0.22684061527252197,4.0,0.0227516982704401,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8326624631881714,0.02474335953593254,4.242640687119285,0.00027369832969270647,Medium,Low,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.1,3-5 years of work experience preferred,0.8289129734039307,0.1433051973581314,3.4641016151377544,0.0077518573962152,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8351306915283203,0.04624221846461296,4.795831523312719,0.06734166294336319,Medium,Low,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.841655969619751,0.23046383261680603,3.872983346207417,0.044799573719501495,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.8273208141326904,0.14459753036499023,3.872983346207417,0.0051539866253733635,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8400977849960327,0.25784778594970703,4.242640687119285,0.006974723190069199,Medium,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8346085548400879,0.2901414632797241,4.123105625617661,0.06297707557678223,Medium,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8366868495941162,0.15999484062194824,3.605551275463989,0.012603598646819592,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.8038585186004639,0.1354770064353943,3.872983346207417,0.004022298846393824,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.840810239315033,0.03389658406376839,3.7416573867739413,0.1357416808605194,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.8459831476211548,0.30749809741973877,3.605551275463989,0.0008152118534781039,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.0,Insurance or financial services industry experience a plus (not required),0.8038585186004639,0.1354770064353943,3.872983346207417,0.004022298846393824,Medium,Low,High,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8284561634063721,0.3527829647064209,4.795831523312719,0.0031099694315344095,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8280760049819946,0.2669256329536438,5.196152422706632,0.0023567627649754286,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8385419845581055,0.13348746299743652,5.385164807134504,0.0002094348892569542,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.1,3-5 years of work experience preferred,0.8201231956481934,0.18216755986213684,4.795831523312719,0.0011431799503043294,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8295634984970093,0.08621104806661606,5.830951894845301,0.055158890783786774,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.834526538848877,0.3262060284614563,5.0990195135927845,0.08343838900327682,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.8283986449241638,0.14131078124046326,5.0990195135927845,0.004201697651296854,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8458774089813232,0.22725588083267212,5.0,0.02225104533135891,Medium,Medium,Medium,Low
