Responsibility Key,Responsibility,Requirement Key,Requirement,bert_score_precision,soft_similarity,word_movers_distance,deberta_entailment_score,bert_score_precision_cat,soft_similarity_cat,word_movers_distance_cat,deberta_entailment_score_cat
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8308005928993225,0.14943599700927734,6.324555320336759,0.007667952217161655,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8357342481613159,0.27427005767822266,5.5677643628300215,0.008244297467172146,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8313781023025513,0.3235647678375244,5.0990195135927845,0.015300774946808815,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8283065557479858,0.11065301299095154,5.291502622129181,0.057851824909448624,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8272398114204407,0.28912168741226196,5.0990195135927845,0.09077019989490509,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8223468661308289,0.1970834583044052,4.358898943540674,0.023796185851097107,Medium,Low,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8258792161941528,0.24804607033729553,3.7416573867739413,0.045768413692712784,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8310211896896362,0.3595035970211029,4.242640687119285,0.02901075780391693,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8393786549568176,0.13088588416576385,4.0,0.01517377607524395,Medium,Low,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8299622535705566,0.19749964773654938,5.477225575051661,0.0288240984082222,Medium,Low,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8388050198554993,0.29421043395996094,4.795831523312719,0.005650212522596121,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8333064317703247,0.22750245034694672,4.0,0.014315192587673664,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8308627009391785,0.08456924557685852,4.242640687119285,0.02412404678761959,Medium,Low,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8375197052955627,0.27833259105682373,4.0,0.05184615030884743,Medium,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8518718481063843,0.12408839911222458,4.358898943540674,0.02368607558310032,High,Low,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8573700189590454,0.22987838089466095,3.7416573867739413,0.020684462040662766,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8728139400482178,0.2935516834259033,4.242640687119285,0.02610812894999981,High,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8813686370849609,0.2844616770744324,4.0,0.02375941164791584,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8787022829055786,0.29140496253967285,5.291502622129181,0.02049461007118225,High,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8665303587913513,0.3872103691101074,4.58257569495584,0.010545900091528893,High,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8698589205741882,0.3417278528213501,4.0,0.027824794873595238,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.868843674659729,0.22380070388317108,4.242640687119285,0.03740905597805977,High,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8699311017990112,0.29032161831855774,4.0,0.15168845653533936,High,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8260344862937927,0.21835985779762268,4.47213595499958,0.051085710525512695,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8309959769248962,0.17422133684158325,3.872983346207417,0.08195233345031738,Medium,Low,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8303565979003906,0.23307761549949646,4.358898943540674,0.021499499678611755,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8348028659820557,0.06272440403699875,4.358898943540674,0.01359089557081461,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8300604820251465,0.0466243252158165,5.5677643628300215,0.005868304055184126,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8264478445053101,0.049718357622623444,4.898979485566356,0.012262907810509205,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8323214054107666,0.26421433687210083,4.123105625617661,0.02401057444512844,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8308196067810059,0.21248823404312134,4.358898943540674,0.025395674630999565,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8310261964797974,0.10306733846664429,4.123105625617661,0.12444336712360382,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8343418836593628,0.11213696002960205,4.69041575982343,0.04880295321345329,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8355833292007446,0.08145172148942947,4.123105625617661,0.06796090304851532,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8420631885528564,0.2520090639591217,4.58257569495584,0.1410800665616989,Medium,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8609238266944885,0.13014794886112213,4.123105625617661,0.02405995875597,High,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8480643033981323,0.1917916238307953,5.744562646538029,0.0406462661921978,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.848335862159729,0.2237389087677002,5.0990195135927845,0.02205285057425499,Medium,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8419259190559387,0.2916325628757477,4.358898943540674,0.03479912132024765,Medium,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.848475456237793,0.07106970250606537,4.58257569495584,0.10187841951847076,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8528202176094055,0.12954142689704895,4.123105625617661,0.01765270158648491,High,Low,Medium,Low
